,date,mean
71,2020-03-12,53.05882353
72,2020-03-13,70.41176471
73,2020-03-14,66.88235294
74,2020-03-15,66.52941176
75,2020-03-16,86
76,2020-03-17,114.3529412
77,2020-03-18,89.35294118
78,2020-03-19,103.1764706
79,2020-03-20,108.4705882
80,2020-03-21,67
81,2020-03-22,76.58823529
82,2020-03-23,73.88235294
83,2020-03-24,58.82352941
84,2020-03-25,57.11764706
85,2020-03-26,46.94117647
86,2020-03-27,53.29411765
87,2020-03-28,66.47058824
88,2020-03-29,66
89,2020-03-30,66
90,2020-03-31,66.88235294
91,2020-04-01,60.76470588
92,2020-04-02,79.70588235
93,2020-04-03,115.1176471
94,2020-04-04,76.11764706
95,2020-04-05,75.88235294
96,2020-04-06,81.35294118
97,2020-04-07,78.41176471
98,2020-04-08,48
99,2020-04-09,50.88235294
100,2020-04-10,66.29411765
101,2020-04-11,77.58823529
102,2020-04-12,80.64705882
103,2020-04-13,74.17647059
104,2020-04-14,72
105,2020-04-15,73.52941176
106,2020-04-16,77.17647059
107,2020-04-17,69.47058824
108,2020-04-18,55.41176471
109,2020-04-19,47.05882353
110,2020-04-20,46.94117647
111,2020-04-21,54.82352941
112,2020-04-22,57.17647059
113,2020-04-23,77.35294118
114,2020-04-24,75
115,2020-04-25,58.70588235
116,2020-04-26,62.29411765
117,2020-04-27,70.41176471
118,2020-04-28,70.35294118
119,2020-04-29,75.58823529
120,2020-04-30,71.64705882
121,2020-05-01,57.23529412
122,2020-05-02,65.52941176
123,2020-05-03,56.41176471
124,2020-05-04,46.41176471
125,2020-05-05,60.52941176
126,2020-05-06,50.41176471
127,2020-05-07,26.35294118
128,2020-05-08,34
129,2020-05-09,67.82352941
130,2020-05-10,65.17647059
131,2020-05-11,84.17647059
132,2020-05-12,100.5294118
133,2020-05-13,72.82352941
134,2020-05-14,72.82352941
135,2020-05-15,79.41176471
136,2020-05-16,104.8235294
137,2020-05-17,64.94117647
138,2020-05-18,57.29411765
139,2020-05-19,66.17647059
140,2020-05-20,70.11764706
141,2020-05-21,59.35294118
142,2020-05-22,68.41176471
143,2020-05-23,57.52941176
144,2020-05-24,67.58823529
145,2020-05-25,50.05882353
146,2020-05-26,56.05882353
147,2020-05-27,62.23529412
148,2020-05-28,70.88235294
149,2020-05-29,50.76470588
150,2020-05-30,50
151,2020-05-31,65
152,2020-06-01,89.17647059
153,2020-06-02,117.1176471
154,2020-06-03,103.2352941
155,2020-06-04,85.94117647
156,2020-06-05,80.82352941
157,2020-06-06,79.76470588
158,2020-06-07,83.41176471
159,2020-06-08,65.64705882
160,2020-06-09,52.94117647
161,2020-06-10,58.11764706
162,2020-06-11,40.05882353
163,2020-06-12,43.94117647
164,2020-06-13,57.47058824
165,2020-06-14,74
166,2020-06-15,74.29411765
167,2020-06-16,45.70588235
168,2020-06-17,31.11764706
169,2020-06-18,51
170,2020-06-19,55.52941176
171,2020-06-20,46.47058824
172,2020-06-21,44.94117647
173,2020-06-22,27
174,2020-06-23,33.05882353
175,2020-06-24,45.64705882
176,2020-06-25,52.88235294
177,2020-06-26,64.11764706
178,2020-06-27,58.76470588
179,2020-06-28,41.52941176
180,2020-06-29,46.52941176
181,2020-06-30,55.41176471
182,2020-07-01,53.35294118
183,2020-07-02,33.70588235
184,2020-07-03,43.47058824
185,2020-07-04,46.05882353
186,2020-07-05,48.47058824
187,2020-07-06,53.47058824
188,2020-07-07,52.35294118
189,2020-07-08,48.88235294
190,2020-07-09,58
191,2020-07-10,62.76470588
192,2020-07-11,24.58823529
193,2020-07-12,26.35294118
194,2020-07-13,51.17647059
195,2020-07-14,62.70588235
196,2020-07-15,64.88235294
197,2020-07-16,56.82352941
198,2020-07-17,35.94117647
199,2020-07-18,28.47058824
200,2020-07-19,50.58823529
201,2020-07-20,54.11764706
202,2020-07-21,38.58823529
203,2020-07-22,30.35294118
204,2020-07-23,47.70588235
205,2020-07-24,59.41176471
206,2020-07-25,47.23529412
207,2020-07-26,49.58823529
208,2020-07-27,48.70588235
209,2020-07-28,48.52941176
210,2020-07-29,48.11764706
211,2020-07-30,28.35294118
212,2020-07-31,41.64705882
213,2020-08-01,31.17647059
214,2020-08-02,41.58823529
215,2020-08-03,27.35294118
216,2020-08-04,39.47058824
217,2020-08-05,33.64705882
218,2020-08-06,17.94117647
219,2020-08-07,32.47058824
220,2020-08-08,46.94117647
221,2020-08-09,51.52941176
222,2020-08-10,57.17647059
223,2020-08-11,41.70588235
224,2020-08-12,29.94117647
225,2020-08-13,30.35294118
226,2020-08-14,33.11764706
227,2020-08-15,47.05882353
228,2020-08-16,51.70588235
229,2020-08-17,50.47058824
230,2020-08-18,42.76470588
231,2020-08-19,26.82352941
232,2020-08-20,33.94117647
233,2020-08-21,46.35294118
234,2020-08-22,51.52941176
235,2020-08-23,39.17647059
236,2020-08-24,41.64705882
237,2020-08-25,38.58823529
238,2020-08-26,40.70588235
239,2020-08-27,52.76470588
240,2020-08-28,59.64705882
241,2020-08-29,51.17647059
242,2020-08-30,51.29411765
243,2020-08-31,45.23529412
244,2020-09-01,48
245,2020-09-02,40.17647059
246,2020-09-03,47.58823529
247,2020-09-04,58.64705882
248,2020-09-05,67.70588235
249,2020-09-06,70.94117647
250,2020-09-07,50.70588235
251,2020-09-08,55.82352941
252,2020-09-09,53.58823529
253,2020-09-10,37.76470588
254,2020-09-11,41.47058824
255,2020-09-12,47.05882353
256,2020-09-13,54.52941176
257,2020-09-14,46.05882353
258,2020-09-15,52.70588235
259,2020-09-16,51.64705882
260,2020-09-17,58.76470588
261,2020-09-18,66.17647059
262,2020-09-19,68.29411765
263,2020-09-20,67.23529412
264,2020-09-21,62.70588235
265,2020-09-22,56.58823529
266,2020-09-23,55.82352941
267,2020-09-24,60
268,2020-09-25,54.70588235
269,2020-09-26,56.05882353
270,2020-09-27,51.88235294
271,2020-09-28,57.76470588
272,2020-09-29,48.17647059
273,2020-09-30,64
274,2020-10-01,64.70588235
275,2020-10-02,56.64705882
276,2020-10-03,60.64705882
277,2020-10-04,51.70588235
278,2020-10-05,61.11764706
279,2020-10-06,68.82352941
280,2020-10-07,69.11764706
281,2020-10-08,69.76470588
282,2020-10-09,82.76470588
283,2020-10-10,83.47058824
284,2020-10-11,56.29411765
285,2020-10-12,67.17647059
286,2020-10-13,50.41176471
287,2020-10-14,55
288,2020-10-15,64.17647059
289,2020-10-16,66.11764706
290,2020-10-17,79
291,2020-10-18,92.58823529
292,2020-10-19,88.64705882
293,2020-10-20,111.8235294
294,2020-10-21,101.4117647
295,2020-10-22,58.47058824
296,2020-10-23,63.05882353
297,2020-10-24,81.35294118
298,2020-10-25,103.6470588
299,2020-10-26,107.1176471
300,2020-10-27,68.47058824
301,2020-10-28,79.35294118
302,2020-10-29,82.70588235
303,2020-10-30,80.11764706
304,2020-10-31,115.4705882
305,2020-11-01,89.11764706
306,2020-11-02,65
307,2020-11-03,72.94117647
308,2020-11-04,71.29411765
309,2020-11-05,87.58823529
310,2020-11-06,114.7058824
311,2020-11-07,78.88235294
312,2020-11-08,77.52941176
313,2020-11-09,90.64705882
314,2020-11-10,86.11764706
315,2020-11-11,74.70588235
316,2020-11-12,114
317,2020-11-13,98.76470588
318,2020-11-14,90
319,2020-11-15,91.35294118
320,2020-11-16,63.11764706
321,2020-11-17,28.58823529
322,2020-11-18,36.70588235
323,2020-11-19,40.94117647
324,2020-11-20,43.64705882
325,2020-11-21,36.94117647
326,2020-11-22,47.35294118
327,2020-11-23,69.64705882
328,2020-11-24,93.17647059
329,2020-11-25,73.41176471
330,2020-11-26,54.88235294
331,2020-11-27,54.17647059
332,2020-11-28,83.58823529
333,2020-11-29,92.17647059
334,2020-11-30,72.88235294
335,2020-12-01,76.05882353
336,2020-12-02,60.64705882
337,2020-12-03,74.17647059
338,2020-12-04,102.0588235
339,2020-12-05,99.47058824
340,2020-12-06,80.47058824
341,2020-12-07,59.88235294
342,2020-12-08,84
343,2020-12-09,118.3529412
344,2020-12-10,138.6470588
345,2020-12-11,144.4117647
346,2020-12-12,82.88235294
347,2020-12-13,39.88235294
348,2020-12-14,64
349,2020-12-15,78.94117647
350,2020-12-16,92.17647059
351,2020-12-17,78.94117647
352,2020-12-18,56.94117647
353,2020-12-19,85.11764706
354,2020-12-20,104.5882353
355,2020-12-21,101.9411765
356,2020-12-22,100.1764706
357,2020-12-23,92.58823529
358,2020-12-24,94.05882353
359,2020-12-25,111.5882353
360,2020-12-26,130.9411765
361,2020-12-27,160.6470588
362,2020-12-28,57.70588235
363,2020-12-29,49.64705882
364,2020-12-30,59.52941176
365,2020-12-31,69.70588235
