,date,mean
125,2020-05-05,46.41176471
126,2020-05-06,60.52941176
127,2020-05-07,50.41176471
128,2020-05-08,26.35294118
129,2020-05-09,34
130,2020-05-10,67.82352941
131,2020-05-11,65.17647059
132,2020-05-12,84.17647059
133,2020-05-13,100.5294118
134,2020-05-14,72.82352941
135,2020-05-15,72.82352941
136,2020-05-16,79.41176471
137,2020-05-17,104.8235294
138,2020-05-18,64.94117647
139,2020-05-19,57.29411765
140,2020-05-20,66.17647059
141,2020-05-21,70.11764706
142,2020-05-22,59.35294118
143,2020-05-23,68.41176471
144,2020-05-24,57.52941176
145,2020-05-25,67.58823529
146,2020-05-26,50.05882353
147,2020-05-27,56.05882353
148,2020-05-28,62.23529412
149,2020-05-29,70.88235294
150,2020-05-30,50.76470588
151,2020-05-31,50
152,2020-06-01,65
153,2020-06-02,89.17647059
154,2020-06-03,117.1176471
155,2020-06-04,103.2352941
156,2020-06-05,85.94117647
157,2020-06-06,80.82352941
158,2020-06-07,79.76470588
159,2020-06-08,83.41176471
160,2020-06-09,65.64705882
161,2020-06-10,52.94117647
162,2020-06-11,58.11764706
163,2020-06-12,40.05882353
164,2020-06-13,43.94117647
165,2020-06-14,57.47058824
166,2020-06-15,74
167,2020-06-16,74.29411765
168,2020-06-17,45.70588235
169,2020-06-18,31.11764706
170,2020-06-19,51
171,2020-06-20,55.52941176
172,2020-06-21,46.47058824
173,2020-06-22,44.94117647
174,2020-06-23,27
175,2020-06-24,33.05882353
176,2020-06-25,45.64705882
177,2020-06-26,52.88235294
178,2020-06-27,64.11764706
179,2020-06-28,58.76470588
180,2020-06-29,41.52941176
181,2020-06-30,46.52941176
182,2020-07-01,55.41176471
183,2020-07-02,53.35294118
184,2020-07-03,33.70588235
185,2020-07-04,43.47058824
186,2020-07-05,46.05882353
187,2020-07-06,48.47058824
188,2020-07-07,53.47058824
189,2020-07-08,52.35294118
190,2020-07-09,48.88235294
191,2020-07-10,58
192,2020-07-11,62.76470588
193,2020-07-12,24.58823529
194,2020-07-13,26.35294118
195,2020-07-14,51.17647059
196,2020-07-15,62.70588235
197,2020-07-16,64.88235294
198,2020-07-17,56.82352941
199,2020-07-18,35.94117647
200,2020-07-19,28.47058824
201,2020-07-20,50.58823529
202,2020-07-21,54.11764706
203,2020-07-22,38.58823529
204,2020-07-23,30.35294118
205,2020-07-24,47.70588235
206,2020-07-25,59.41176471
207,2020-07-26,47.23529412
208,2020-07-27,49.58823529
209,2020-07-28,48.70588235
210,2020-07-29,48.52941176
211,2020-07-30,48.11764706
212,2020-07-31,28.35294118
213,2020-08-01,41.64705882
214,2020-08-02,31.17647059
215,2020-08-03,41.58823529
216,2020-08-04,27.35294118
217,2020-08-05,39.47058824
218,2020-08-06,33.64705882
219,2020-08-07,17.94117647
220,2020-08-08,32.47058824
221,2020-08-09,46.94117647
222,2020-08-10,51.52941176
223,2020-08-11,57.17647059
224,2020-08-12,41.70588235
225,2020-08-13,29.94117647
226,2020-08-14,30.35294118
227,2020-08-15,33.11764706
228,2020-08-16,47.05882353
229,2020-08-17,51.70588235
230,2020-08-18,50.47058824
231,2020-08-19,42.76470588
232,2020-08-20,26.82352941
233,2020-08-21,33.94117647
234,2020-08-22,46.35294118
235,2020-08-23,51.52941176
236,2020-08-24,39.17647059
237,2020-08-25,41.64705882
238,2020-08-26,38.58823529
239,2020-08-27,40.70588235
240,2020-08-28,52.76470588
241,2020-08-29,59.64705882
242,2020-08-30,51.17647059
243,2020-08-31,51.29411765
244,2020-09-01,45.23529412
245,2020-09-02,48
246,2020-09-03,40.17647059
247,2020-09-04,47.58823529
248,2020-09-05,58.64705882
249,2020-09-06,67.70588235
250,2020-09-07,70.94117647
251,2020-09-08,50.70588235
252,2020-09-09,55.82352941
253,2020-09-10,53.58823529
254,2020-09-11,37.76470588
255,2020-09-12,41.47058824
256,2020-09-13,47.05882353
257,2020-09-14,54.52941176
258,2020-09-15,46.05882353
259,2020-09-16,52.70588235
260,2020-09-17,51.64705882
261,2020-09-18,58.76470588
262,2020-09-19,66.17647059
263,2020-09-20,68.29411765
264,2020-09-21,67.23529412
265,2020-09-22,62.70588235
266,2020-09-23,56.58823529
267,2020-09-24,55.82352941
268,2020-09-25,60
269,2020-09-26,54.70588235
270,2020-09-27,56.05882353
271,2020-09-28,51.88235294
272,2020-09-29,57.76470588
273,2020-09-30,48.17647059
274,2020-10-01,64
275,2020-10-02,64.70588235
276,2020-10-03,56.64705882
277,2020-10-04,60.64705882
278,2020-10-05,51.70588235
279,2020-10-06,61.11764706
280,2020-10-07,68.82352941
281,2020-10-08,69.11764706
282,2020-10-09,69.76470588
283,2020-10-10,82.76470588
284,2020-10-11,83.47058824
285,2020-10-12,56.29411765
286,2020-10-13,67.17647059
287,2020-10-14,50.41176471
288,2020-10-15,55
289,2020-10-16,64.17647059
290,2020-10-17,66.11764706
291,2020-10-18,79
292,2020-10-19,92.58823529
293,2020-10-20,88.64705882
294,2020-10-21,111.8235294
295,2020-10-22,101.4117647
296,2020-10-23,58.47058824
297,2020-10-24,63.05882353
298,2020-10-25,81.35294118
299,2020-10-26,103.6470588
300,2020-10-27,107.1176471
301,2020-10-28,68.47058824
302,2020-10-29,79.35294118
303,2020-10-30,82.70588235
304,2020-10-31,80.11764706
305,2020-11-01,115.4705882
306,2020-11-02,89.11764706
307,2020-11-03,65
308,2020-11-04,72.94117647
309,2020-11-05,71.29411765
310,2020-11-06,87.58823529
311,2020-11-07,114.7058824
312,2020-11-08,78.88235294
313,2020-11-09,77.52941176
314,2020-11-10,90.64705882
315,2020-11-11,86.11764706
316,2020-11-12,74.70588235
317,2020-11-13,114
318,2020-11-14,98.76470588
319,2020-11-15,90
320,2020-11-16,91.35294118
321,2020-11-17,63.11764706
322,2020-11-18,28.58823529
323,2020-11-19,36.70588235
324,2020-11-20,40.94117647
325,2020-11-21,43.64705882
326,2020-11-22,36.94117647
327,2020-11-23,47.35294118
328,2020-11-24,69.64705882
329,2020-11-25,93.17647059
330,2020-11-26,73.41176471
331,2020-11-27,54.88235294
332,2020-11-28,54.17647059
333,2020-11-29,83.58823529
334,2020-11-30,92.17647059
335,2020-12-01,72.88235294
336,2020-12-02,76.05882353
337,2020-12-03,60.64705882
338,2020-12-04,74.17647059
339,2020-12-05,102.0588235
340,2020-12-06,99.47058824
341,2020-12-07,80.47058824
342,2020-12-08,59.88235294
343,2020-12-09,84
344,2020-12-10,118.3529412
345,2020-12-11,138.6470588
346,2020-12-12,144.4117647
347,2020-12-13,82.88235294
348,2020-12-14,39.88235294
349,2020-12-15,64
350,2020-12-16,78.94117647
351,2020-12-17,92.17647059
352,2020-12-18,78.94117647
353,2020-12-19,56.94117647
354,2020-12-20,85.11764706
355,2020-12-21,104.5882353
356,2020-12-22,101.9411765
357,2020-12-23,100.1764706
358,2020-12-24,92.58823529
359,2020-12-25,94.05882353
360,2020-12-26,111.5882353
361,2020-12-27,130.9411765
362,2020-12-28,160.6470588
363,2020-12-29,57.70588235
364,2020-12-30,49.64705882
365,2020-12-31,59.52941176
