,date,mean
170,2019-06-20,57.05882353
171,2019-06-21,62.94117647
172,2019-06-22,60.41176471
173,2019-06-23,64.35294118
174,2019-06-24,59.47058824
175,2019-06-25,55.29411765
176,2019-06-26,49.76470588
177,2019-06-27,57.35294118
178,2019-06-28,55.88235294
179,2019-06-29,58.76470588
180,2019-06-30,61.23529412
181,2019-07-01,52.94117647
182,2019-07-02,63.47058824
183,2019-07-03,57.94117647
184,2019-07-04,72.17647059
185,2019-07-05,69.29411765
186,2019-07-06,44.88235294
187,2019-07-07,39.41176471
188,2019-07-08,50.35294118
189,2019-07-09,58.35294118
190,2019-07-10,51.35294118
191,2019-07-11,57.70588235
192,2019-07-12,67.76470588
193,2019-07-13,65.94117647
194,2019-07-14,64.29411765
195,2019-07-15,63.58823529
196,2019-07-16,70
197,2019-07-17,59.70588235
198,2019-07-18,47.58823529
199,2019-07-19,40.35294118
200,2019-07-20,50.29411765
201,2019-07-21,60.70588235
202,2019-07-22,63.64705882
203,2019-07-23,45.64705882
204,2019-07-24,52.35294118
205,2019-07-25,57.23529412
206,2019-07-26,57.23529412
207,2019-07-27,46.23529412
208,2019-07-28,35.35294118
209,2019-07-29,43.35294118
210,2019-07-30,35.23529412
211,2019-07-31,42.11764706
212,2019-08-01,42.41176471
213,2019-08-02,30.29411765
214,2019-08-03,41.70588235
215,2019-08-04,41.05882353
216,2019-08-05,31.88235294
217,2019-08-06,32.52941176
218,2019-08-07,32.29411765
219,2019-08-08,42.05882353
220,2019-08-09,43.88235294
221,2019-08-10,27.52941176
222,2019-08-11,12.70588235
223,2019-08-12,11.70588235
224,2019-08-13,22
225,2019-08-14,33.52941176
226,2019-08-15,41.76470588
227,2019-08-16,45.70588235
228,2019-08-17,43.82352941
229,2019-08-18,54.23529412
230,2019-08-19,53.88235294
231,2019-08-20,50.82352941
232,2019-08-21,52.23529412
233,2019-08-22,63.52941176
234,2019-08-23,62.52941176
235,2019-08-24,66.23529412
236,2019-08-25,57.23529412
237,2019-08-26,52.76470588
238,2019-08-27,60.05882353
239,2019-08-28,70.17647059
240,2019-08-29,46.70588235
241,2019-08-30,48.58823529
242,2019-08-31,48.35294118
243,2019-09-01,51.29411765
244,2019-09-02,55.05882353
245,2019-09-03,55.88235294
246,2019-09-04,50.23529412
247,2019-09-05,63.17647059
248,2019-09-06,70.05882353
249,2019-09-07,67.17647059
250,2019-09-08,77.11764706
251,2019-09-09,76.11764706
252,2019-09-10,64.29411765
253,2019-09-11,41.11764706
254,2019-09-12,43.47058824
255,2019-09-13,45.35294118
256,2019-09-14,43.35294118
257,2019-09-15,45.11764706
258,2019-09-16,50.64705882
259,2019-09-17,62.47058824
260,2019-09-18,64.94117647
261,2019-09-19,54.29411765
262,2019-09-20,71.29411765
263,2019-09-21,72.11764706
264,2019-09-22,60.64705882
265,2019-09-23,62.35294118
266,2019-09-24,81.17647059
267,2019-09-25,75.52941176
268,2019-09-26,60.70588235
269,2019-09-27,63.41176471
270,2019-09-28,74
271,2019-09-29,77.64705882
272,2019-09-30,71.35294118
273,2019-10-01,60.52941176
274,2019-10-02,67.05882353
275,2019-10-03,74.94117647
276,2019-10-04,65.76470588
277,2019-10-05,31.11764706
278,2019-10-06,43.05882353
279,2019-10-07,51.88235294
280,2019-10-08,67.76470588
281,2019-10-09,73
282,2019-10-10,44.11764706
283,2019-10-11,47.70588235
284,2019-10-12,59.88235294
285,2019-10-13,65.64705882
286,2019-10-14,40.52941176
287,2019-10-15,48.82352941
288,2019-10-16,69.94117647
289,2019-10-17,80.05882353
290,2019-10-18,99.05882353
291,2019-10-19,103
292,2019-10-20,93.29411765
293,2019-10-21,112.2941176
294,2019-10-22,111.4117647
295,2019-10-23,97
296,2019-10-24,100.3529412
297,2019-10-25,48.58823529
298,2019-10-26,57.76470588
299,2019-10-27,81.41176471
300,2019-10-28,183.8823529
301,2019-10-29,137
302,2019-10-30,171.8235294
303,2019-10-31,143.4705882
304,2019-11-01,111.5294118
305,2019-11-02,96.94117647
306,2019-11-03,73.47058824
307,2019-11-04,57.88235294
308,2019-11-05,85.52941176
309,2019-11-06,94.88235294
310,2019-11-07,86.47058824
311,2019-11-08,81.47058824
312,2019-11-09,123.4117647
313,2019-11-10,91.70588235
314,2019-11-11,91.11764706
315,2019-11-12,100.7647059
316,2019-11-13,93.11764706
317,2019-11-14,84.82352941
318,2019-11-15,93.82352941
319,2019-11-16,103.2352941
320,2019-11-17,81.29411765
321,2019-11-18,127.2352941
322,2019-11-19,113.3529412
323,2019-11-20,103.4705882
324,2019-11-21,75.11764706
325,2019-11-22,64.41176471
326,2019-11-23,79.70588235
327,2019-11-24,65.76470588
328,2019-11-25,43.23529412
329,2019-11-26,72.41176471
330,2019-11-27,67.05882353
331,2019-11-28,47.29411765
332,2019-11-29,71.76470588
333,2019-11-30,80.70588235
334,2019-12-01,67.82352941
335,2019-12-02,61.23529412
336,2019-12-03,78.47058824
337,2019-12-04,89.94117647
338,2019-12-05,70.23529412
339,2019-12-06,63.17647059
340,2019-12-07,107.8823529
341,2019-12-08,130.9411765
342,2019-12-09,170.0588235
343,2019-12-10,159.5882353
344,2019-12-11,99.05882353
345,2019-12-12,68.58823529
346,2019-12-13,89.58823529
347,2019-12-14,69.58823529
348,2019-12-15,64.35294118
349,2019-12-16,57.41176471
350,2019-12-17,62.23529412
351,2019-12-18,49
352,2019-12-19,79.82352941
353,2019-12-20,83.29411765
354,2019-12-21,109.9411765
355,2019-12-22,116.3529412
356,2019-12-23,108.1764706
357,2019-12-24,79.23529412
358,2019-12-25,87.76470588
359,2019-12-26,70.64705882
360,2019-12-27,79
361,2019-12-28,82.41176471
362,2019-12-29,81.64705882
363,2019-12-30,76.647
364,2019-12-31,76.647
