,date,mean
166,2019-06-16,66.76470588235294
167,2019-06-17,66.6470588235294
168,2019-06-18,56.05882352941177
169,2019-06-19,57.05882352941177
170,2019-06-20,62.94117647058823
171,2019-06-21,60.411764705882355
172,2019-06-22,64.3529411764706
173,2019-06-23,59.470588235294116
174,2019-06-24,55.294117647058826
175,2019-06-25,49.76470588235294
176,2019-06-26,57.35294117647059
177,2019-06-27,55.88235294117647
178,2019-06-28,58.76470588235294
179,2019-06-29,61.23529411764706
180,2019-06-30,52.94117647058823
181,2019-07-01,63.470588235294116
182,2019-07-02,57.94117647058823
183,2019-07-03,72.17647058823529
184,2019-07-04,69.29411764705883
185,2019-07-05,44.88235294117647
186,2019-07-06,39.411764705882355
187,2019-07-07,50.35294117647059
188,2019-07-08,58.35294117647059
189,2019-07-09,51.35294117647059
190,2019-07-10,57.705882352941174
191,2019-07-11,67.76470588235294
192,2019-07-12,65.94117647058823
193,2019-07-13,64.29411764705883
194,2019-07-14,63.588235294117645
195,2019-07-15,70.0
196,2019-07-16,59.705882352941174
197,2019-07-17,47.588235294117645
198,2019-07-18,40.35294117647059
199,2019-07-19,50.294117647058826
200,2019-07-20,60.705882352941174
201,2019-07-21,63.64705882352941
202,2019-07-22,45.64705882352941
203,2019-07-23,52.35294117647059
204,2019-07-24,57.23529411764706
205,2019-07-25,57.23529411764706
206,2019-07-26,46.23529411764706
207,2019-07-27,35.35294117647059
208,2019-07-28,43.35294117647059
209,2019-07-29,35.23529411764706
210,2019-07-30,42.11764705882353
211,2019-07-31,42.411764705882355
212,2019-08-01,30.294117647058822
213,2019-08-02,41.705882352941174
214,2019-08-03,41.05882352941177
215,2019-08-04,31.88235294117647
216,2019-08-05,32.529411764705884
217,2019-08-06,32.294117647058826
218,2019-08-07,42.05882352941177
219,2019-08-08,43.88235294117647
220,2019-08-09,27.529411764705884
221,2019-08-10,12.705882352941176
222,2019-08-11,11.705882352941176
223,2019-08-12,22.0
224,2019-08-13,33.529411764705884
225,2019-08-14,41.76470588235294
226,2019-08-15,45.705882352941174
227,2019-08-16,43.8235294117647
228,2019-08-17,54.23529411764706
229,2019-08-18,53.88235294117647
230,2019-08-19,50.8235294117647
231,2019-08-20,52.23529411764706
232,2019-08-21,63.529411764705884
233,2019-08-22,62.529411764705884
234,2019-08-23,66.23529411764706
235,2019-08-24,57.23529411764706
236,2019-08-25,52.76470588235294
237,2019-08-26,60.05882352941177
238,2019-08-27,70.17647058823529
239,2019-08-28,46.705882352941174
240,2019-08-29,48.588235294117645
241,2019-08-30,48.35294117647059
242,2019-08-31,51.294117647058826
243,2019-09-01,55.05882352941177
244,2019-09-02,55.88235294117647
245,2019-09-03,50.23529411764706
246,2019-09-04,63.1764705882353
247,2019-09-05,70.05882352941177
248,2019-09-06,67.17647058823529
249,2019-09-07,77.11764705882354
250,2019-09-08,76.11764705882354
251,2019-09-09,64.29411764705883
252,2019-09-10,41.11764705882353
253,2019-09-11,43.470588235294116
254,2019-09-12,45.35294117647059
255,2019-09-13,43.35294117647059
256,2019-09-14,45.11764705882353
257,2019-09-15,50.64705882352941
258,2019-09-16,62.470588235294116
259,2019-09-17,64.94117647058823
260,2019-09-18,54.294117647058826
261,2019-09-19,71.29411764705883
262,2019-09-20,72.11764705882354
263,2019-09-21,60.64705882352941
264,2019-09-22,62.35294117647059
265,2019-09-23,81.17647058823529
266,2019-09-24,75.52941176470588
267,2019-09-25,60.705882352941174
268,2019-09-26,63.411764705882355
269,2019-09-27,74.0
270,2019-09-28,77.6470588235294
271,2019-09-29,71.3529411764706
272,2019-09-30,60.529411764705884
273,2019-10-01,67.05882352941177
274,2019-10-02,74.94117647058823
275,2019-10-03,65.76470588235294
276,2019-10-04,31.11764705882353
277,2019-10-05,43.05882352941177
278,2019-10-06,51.88235294117647
279,2019-10-07,67.76470588235294
280,2019-10-08,73.0
281,2019-10-09,44.11764705882353
282,2019-10-10,47.705882352941174
283,2019-10-11,59.88235294117647
284,2019-10-12,65.6470588235294
285,2019-10-13,40.529411764705884
286,2019-10-14,48.8235294117647
287,2019-10-15,69.94117647058823
288,2019-10-16,80.05882352941177
289,2019-10-17,99.05882352941177
290,2019-10-18,103.0
291,2019-10-19,93.29411764705883
292,2019-10-20,112.29411764705883
293,2019-10-21,111.41176470588235
294,2019-10-22,97.0
295,2019-10-23,100.3529411764706
296,2019-10-24,48.588235294117645
297,2019-10-25,57.76470588235294
298,2019-10-26,81.41176470588235
299,2019-10-27,183.88235294117646
300,2019-10-28,137.0
301,2019-10-29,171.8235294117647
302,2019-10-30,143.47058823529412
303,2019-10-31,111.52941176470588
304,2019-11-01,96.94117647058823
305,2019-11-02,73.47058823529412
306,2019-11-03,57.88235294117647
307,2019-11-04,85.52941176470588
308,2019-11-05,94.88235294117646
309,2019-11-06,86.47058823529412
310,2019-11-07,81.47058823529412
311,2019-11-08,123.41176470588235
312,2019-11-09,91.70588235294117
313,2019-11-10,91.11764705882354
314,2019-11-11,100.76470588235294
315,2019-11-12,93.11764705882354
316,2019-11-13,84.82352941176471
